iz,z,n_ivols,group_id,r,xi,bin_idx
iz271,0.0,8,2,0.1680808269092892,87.01297451421541,1
iz271,0.0,8,3,0.16552313855642942,13.82011211514787,1
iz271,0.0,8,0,0.23015138302190802,26.380199414653674,2
iz271,0.0,8,1,0.2295671620559444,26.27131531517467,2
iz271,0.0,8,2,0.22767945929152958,26.49237721870834,2
iz271,0.0,8,3,0.2295671620559444,15.66554748082731,2
iz271,0.0,8,0,0.33356867926844586,27.737003416604615,3
iz271,0.0,8,1,0.3183910258954741,15.355842086965499,3
iz271,0.0,8,2,0.32230091863053595,21.671581509111448,3
iz271,0.0,8,3,0.3183910258954741,17.740780817158996,3
iz271,0.0,8,0,0.43515544296738934,19.774187616394123,4
iz271,0.0,8,1,0.4415825175643734,15.859800994785353,4
iz271,0.0,8,2,0.4472245264444572,15.99646692593068,4
iz271,0.0,8,3,0.4415825175643734,13.830152410903553,4
iz271,0.0,8,0,0.6026539029407153,11.689946854180238,5
iz271,0.0,8,1,0.6124391203240318,13.363047907198393,5
iz271,0.0,8,2,0.6254190593711784,8.266864064581,5
iz271,0.0,8,3,0.6124391203240318,11.873348645416295,5
iz271,0.0,8,0,0.852624286385747,6.675599694834121,6
iz271,0.0,8,1,0.8494033644540623,7.183461402779987,6
iz271,0.0,8,2,0.8448822406477469,6.489947028855179,6
iz271,0.0,8,3,0.8494033644540623,7.334878790491153,6
iz271,0.0,8,0,1.183036557382609,4.186934684604385,7
iz271,0.0,8,1,1.1780535429613865,4.731372452325859,7
iz271,0.0,8,2,1.1812419598287025,4.533697380112152,7
iz271,0.0,8,3,1.1780535429613865,4.672984853755006,7
iz271,0.0,8,0,1.6462828247635186,3.237911218792889,8
iz271,0.0,8,1,1.6338646727351542,2.7974393858803817,8
iz271,0.0,8,2,1.6571115777893213,2.904480908847423,8
iz271,0.0,8,3,1.6338646727351542,2.667383579481532,8
iz271,0.0,8,0,2.2921755213804103,1.8582368204522428,9
iz271,0.0,8,1,2.2660377236346485,1.8015018868977268,9
iz271,0.0,8,2,2.281057658984103,1.944268474492227,9
iz271,0.0,8,3,2.2660377236346485,1.9226495121145555,9
iz271,0.0,8,0,3.1909630904919806,1.14703594144261,10
iz271,0.0,8,1,3.142810448517274,1.049216507636284,10
iz271,0.0,8,2,3.174271047240666,1.2051208516097391,10
iz271,0.0,8,3,3.142810448517274,1.106618540763284,10
iz271,0.0,8,0,4.419721573984443,0.6711930284777687,11
iz271,0.0,8,1,4.358823073548201,0.7067783280239177,11
iz271,0.0,8,2,4.420129212132476,0.6515319238007236,11
iz271,0.0,8,3,4.358823073548201,0.6653183202337718,11
iz271,0.0,8,0,6.13253421922093,0.48136461190398205,12
iz271,0.0,8,1,6.045333912982174,0.42469819373236595,12
iz271,0.0,8,2,6.134923795739296,0.44738752844308904,12
iz271,0.0,8,3,6.045333912982174,0.4066452051585867,12
iz271,0.0,8,0,8.503708254581522,0.28916174868756195,13
iz271,0.0,8,1,8.384387597935437,0.263099116789828,13
iz271,0.0,8,2,8.510530464223717,0.2812383453582412,13
iz271,0.0,8,3,8.384387597935437,0.2762074856125676,13
iz271,0.0,8,0,11.797986421476212,0.15227004207885897,14
iz271,0.0,8,1,11.628465260033158,0.16564922962122886,14
iz271,0.0,8,2,11.809934593772287,0.1652829621120515,14
iz271,0.0,8,3,11.628465260033158,0.15118509700249838,14
iz271,0.0,8,0,16.38506049347105,0.08557490763332654,15
iz271,0.0,8,1,16.127737741644342,0.08992540715468578,15
iz271,0.0,8,2,16.391601313207808,0.08999083650992601,15
iz271,0.0,8,3,16.127737741644342,0.0831597418830099,15
iz271,0.0,8,0,22.73822243748324,0.047356189486689404,16
iz271,0.0,8,1,22.367863587057556,0.04575018651954399,16
iz271,0.0,8,2,22.743976173539036,0.04667784642759609,16
iz271,0.0,8,3,22.367863587057556,0.0475152450696974,16
iz271,0.0,8,0,31.54753290028279,0.024112144983045924,17
iz271,0.0,8,1,31.02241178918152,0.02420801667890471,17
iz271,0.0,8,2,31.54689270201235,0.02130934760244174,17
iz271,0.0,8,3,31.02241178918152,0.021509651635783777,17
iz271,0.0,8,0,43.75912484081183,0.01052888709033728,18
iz271,0.0,8,1,43.02556788545526,0.009013128678322158,18
iz271,0.0,8,2,43.769811971902655,0.009195148768997852,18
iz271,0.0,8,3,43.02556788545526,0.008787177498826182,18
iz271,0.0,20,0,0.12211128787737127,42.87421088264196,0
iz271,0.0,20,1,0.12452461937609514,17.99176254831532,0
iz271,0.0,20,2,0.12261225673737802,17.982824081407013,0
iz271,0.0,20,3,0.12230548644238645,24.208135390364824,0
iz271,0.0,20,0,0.17382019018899406,34.24109375187428,1
iz271,0.0,20,1,0.16852792713292059,34.594436132283455,1
iz271,0.0,20,2,0.16733265287799126,20.346610173449687,1
iz271,0.0,20,3,0.16320025146351086,22.622593292318932,1
iz271,0.0,20,0,0.23510332685523225,31.584171676812566,2
iz271,0.0,20,1,0.22856480642890026,22.126560538481066,2
iz271,0.0,20,2,0.22942338797430442,27.450062806442318,2
iz271,0.0,20,3,0.23342576830275494,24.678663258783523,2
